bbox_left,bbox_top,bbox_right,bbox_bottom,word,block_no,line_no,word_no,page_no
73.7008056640625,242.5399627685547,101.54815673828125,253.17996215820312,Europe,-4,0,0,0
73.7008056640625,253.5409393310547,91.46485900878906,264.1809387207031,Fixed,34,1,0,0
92.74736022949219,253.5409393310547,105.8516616821289,264.1809387207031,and,34,1,1,0
107.13416290283203,253.5409393310547,130.7578125,264.1809387207031,mobile,34,1,2,0
132.04031372070312,253.5409393310547,138.28846740722656,264.1809387207031,in,34,1,3,0
139.5709686279297,253.5409393310547,148.06207275390625,264.1809387207031,11,34,1,4,0
149.34457397460938,253.5409393310547,161.0894317626953,264.1809387207031,out,34,1,5,0
162.3719482421875,253.5409393310547,169.20816040039062,264.1809387207031,of,34,1,6,0
170.49066162109375,253.5409393310547,179.22686767578125,264.1809387207031,13,34,1,7,0
180.50936889648438,253.5409393310547,209.79214477539062,264.1809387207031,markets.,34,1,8,0
73.70079803466797,269.135986328125,98.04810333251953,278.09600830078125,"Albania1,",35,0,0,0
99.12810516357422,269.135986328125,117.42250061035156,278.09600830078125,Czech,35,0,1,0
118.50250244140625,269.135986328125,145.32569885253906,278.09600830078125,"Republic,",35,0,2,0
146.4056854248047,269.135986328125,174.2352752685547,278.09600830078125,"Germany,",35,0,3,0
175.3152618408203,269.135986328125,197.41287231445312,278.09600830078125,"Greece,",35,0,4,0
198.49285888671875,269.135986328125,227.0607147216797,278.09600830078125,"Hungary1,",35,0,5,0
228.1407012939453,269.135986328125,249.4239044189453,278.09600830078125,"Ireland,",35,0,6,0
250.50389099121094,269.135986328125,263.599853515625,278.09600830078125,"Italy,",35,0,7,0
73.70069885253906,278.6319580078125,91.02468872070312,287.59197998046875,"Malta,",35,1,0,0
92.10469055175781,278.6319580078125,128.0598907470703,287.59197998046875,Netherlands,35,1,1,0
129.13987731933594,278.6319580078125,143.74148559570312,287.59197998046875,(joint,35,1,2,0
144.8214874267578,278.6319580078125,170.04232788085938,287.59197998046875,venture).,35,1,3,0
171.12232971191406,278.6319580078125,197.3943328857422,287.59197998046875,"Portugal,",35,1,4,0
198.4743194580078,278.6319580078125,225.52471923828125,287.59197998046875,"Romania,",35,1,5,0
226.60470581054688,278.6319580078125,243.97030639648438,287.59197998046875,"Spain,",35,1,6,0
245.05029296875,278.6319580078125,255.1630859375,287.59197998046875,UK.,35,1,7,0
73.70079803466797,293.0360107421875,91.37649536132812,303.6759948730469,Rest,-5,0,0,0
92.70649719238281,293.0360107421875,100.54684448242188,303.6759948730469,of,-5,0,1,0
101.87684631347656,293.0360107421875,114.83485412597656,303.6759948730469,the,-5,0,2,0
116.16484832763672,293.0360107421875,138.16307067871094,303.6759948730469,world,-5,0,3,0
73.70079803466797,304.0369873046875,83.62450408935547,314.6769714355469,4G,36,1,0,0
84.90699768066406,304.0369873046875,91.15514373779297,314.6769714355469,in,36,1,1,0
92.4376449584961,304.0369873046875,100.40909576416016,314.6769714355469,all,36,1,2,0
101.69159698486328,304.0369873046875,130.9392547607422,314.6769714355469,"markets,",36,1,3,0
132.2217559814453,304.0369873046875,157.66085815429688,314.6769714355469,M-Pesa,36,1,4,0
158.94337463378906,304.0369873046875,165.1915283203125,314.6769714355469,in,36,1,5,0
166.47402954101562,304.0369873046875,171.23353576660156,314.6769714355469,8,36,1,6,0
172.5160369873047,304.0369873046875,184.26182556152344,314.6769714355469,out,36,1,7,0
185.54434204101562,304.0369873046875,192.38055419921875,314.6769714355469,of,36,1,8,0
193.66305541992188,304.0369873046875,202.33941650390625,314.6769714355469,12,36,1,9,0
203.62191772460938,304.0369873046875,232.9037322998047,314.6769714355469,markets.,36,1,10,0
73.70079803466797,319.6353759765625,102.8511962890625,328.59539794921875,Emerging:,-6,0,0,0
103.93280029296875,319.6353759765625,124.28829956054688,328.59539794921875,"Egypt2,",-6,0,1,0
125.36830139160156,319.6353759765625,147.6474151611328,328.59539794921875,"Ghana2,",-6,0,2,0
148.72740173339844,319.6353759765625,169.1938018798828,328.59539794921875,"Turkey,",-6,0,3,0
170.27378845214844,319.6353759765625,198.1881866455078,328.59539794921875,Vodacom,-6,0,4,0
199.2681884765625,319.6353759765625,217.41940307617188,328.59539794921875,Group,-6,0,5,0
218.4993896484375,319.6353759765625,237.7921905517578,328.59539794921875,(South,-6,0,6,0
238.7921905517578,319.6353759765625,256.3545837402344,328.59539794921875,"Africa,",-6,0,7,0
73.70341491699219,329.1313781738281,102.10150146484375,338.0954284667969,"Tanzania2,",37,1,0,0
103.10150146484375,329.1354064941406,136.61590576171875,338.0954284667969,Democratic,37,1,1,0
137.6159210205078,329.1354064941406,162.93031311035156,338.0954284667969,Republic,37,1,2,0
163.93032836914062,329.1354064941406,169.70233154296875,338.0954284667969,of,37,1,3,0
170.70233154296875,329.1354064941406,194.1147003173828,338.0954284667969,"Congo2,,",37,1,4,0
195.11468505859375,329.1354064941406,236.2215118408203,338.0954284667969,"Mozambique2,",37,1,5,0
237.22149658203125,329.1354064941406,265.9447937011719,338.0954284667969,Lesotho2).,37,1,6,0
73.70477294921875,338.63140869140625,91.89757537841797,347.5914306640625,Other:,37,2,0,0
92.97677612304688,338.63140869140625,106.40557098388672,347.5914306640625,New,37,2,1,0
107.4855728149414,338.63140869140625,132.30557250976562,347.5914306640625,"Zealand,",37,2,2,0
133.38555908203125,338.63140869140625,158.59751892089844,347.5914306640625,Australia,37,2,3,0
159.67752075195312,338.63140869140625,174.27914428710938,347.5914306640625,(joint,37,2,4,0
175.35914611816406,338.63140869140625,200.5535888671875,347.5914306640625,"venture),",37,2,5,0
201.63357543945312,338.63140869140625,217.653564453125,347.5914306640625,India2,37,2,6,0
218.8502960205078,338.6354064941406,233.451904296875,347.5954284667969,(joint,37,2,7,0
234.5319061279297,338.6354064941406,259.7254943847656,347.5954284667969,"venture),",37,2,8,0
73.69828796386719,348.13140869140625,126.96430206298828,357.0954284667969,Kenya2 (associate).,37,3,0,0
73.70079803466797,376.15252685546875,89.96458435058594,383.9925231933594,Notes:,39,4,4,0
73.70079803466797,383.6495361328125,77.20779418945312,391.4895324707031,1,39,5,4,0
80.28779602050781,383.6495361328125,97.87108612060547,391.4895324707031,Mobile,39,5,5,0
98.88538360595703,383.6495361328125,119.94558715820312,391.4895324707031,services,39,5,6,0
120.95988464355469,383.6495361328125,133.23086547851562,391.4895324707031,only.,39,5,7,0
139.80880737304688,383.6495361328125,143.31581115722656,391.4895324707031,2,39,5,8,0
146.39581298828125,383.6495361328125,165.3608856201172,391.4895324707031,M-Pesa,39,5,9,0
166.23519897460938,383.6495361328125,186.80538940429688,391.4895324707031,services,39,5,10,0
187.6803741455078,383.6495361328125,210.89517211914062,391.4895324707031,available.,39,5,11,0
305.1289978027344,368.176025390625,323.58099365234375,376.0160217285156,Europe,39,0,0,0
305.1289978027344,375.676025390625,316.62298583984375,383.5160217285156,Rest,39,1,0,0
317.5679931640625,375.676025390625,322.6885070800781,383.5160217285156,of,39,1,1,0
323.63348388671875,375.676025390625,332.2945861816406,383.5160217285156,the,39,1,2,0
333.2395935058594,375.676025390625,348.3070983886719,383.5160217285156,World,39,1,3,0
305.1289978027344,383.176025390625,317.5035705566406,391.0160217285156,Joint,39,2,0,0
318.4485778808594,383.176025390625,341.3456115722656,391.0160217285156,Ventures,39,2,1,0
342.29058837890625,383.176025390625,352.1059875488281,391.0160217285156,and,39,2,2,0
353.0509948730469,383.176025390625,380.10174560546875,391.0160217285156,Associates,39,2,3,0
68.03250122070312,14.23133659362793,84.71849822998047,34.391334533691406,07,-7,0,0,0
110.07879638671875,16.794300079345703,137.7917938232422,24.634300231933594,Vodafone,40,1,0,0
138.77178955078125,16.794300079345703,156.6071014404297,24.634300231933594,Group,40,1,1,0
157.58709716796875,16.794300079345703,166.6654052734375,24.634300231933594,Plc,40,1,2,0
110.07879638671875,24.795276641845703,128.79750061035156,32.635276794433594,Annual,40,2,0,0
129.8824920654297,24.795276641845703,147.97398376464844,32.635276794433594,Report,40,2,1,0
149.05897521972656,24.795276641845703,162.4198760986328,32.635276794433594,2019,40,2,2,0
488.50390625,16.737720489501953,516.6425170898438,24.577720642089844,Overview,41,0,0,0
488.50390625,29.239734649658203,515.193603515625,37.079734802246094,Strategic,42,0,0,0
516.3135375976562,29.239734649658203,536.5925903320312,37.079734802246094,Report,42,0,1,0
488.50390625,41.74174880981445,523.9826049804688,49.581748962402344,Governance,43,0,0,0
488.50390625,54.2437629699707,518.9973754882812,62.083763122558594,Financials,44,0,0,0
488.50390625,66.74577331542969,505.6805114746094,74.58577728271484,Other,45,0,0,0
506.8005065917969,66.74577331542969,541.95947265625,74.58577728271484,information,45,0,1,0
